clip_id,final_x_offset,final_y_offset,scenario
936163ba-1932-4de0-aa42-dcc2a1b5368a,134.589,23.902,Turn Left / Lane Change Left
33bfb47e-c0ef-4d24-ae8b-f55f6b5f596a,74.792,1.652,Keep Lane / Straight
e63918e2-25af-4f63-8cb0-3e7847a1628a,3.547,-0.001,Keep Lane / Straight
960bcc9f-015f-4b4b-a2c7-6605cbcecbb1,5.380,-0.478,Keep Lane / Straight
cc45341e-13d3-4bd5-a50f-44165ba3e34d,18.227,42.547,Turn Left / Lane Change Left
69d4cf96-3c2a-45ea-810b-f5cc823ad59d,22.219,26.577,Turn Left / Lane Change Left
d6ccf617-1363-4c0f-a579-9d7d39c6ab0c,17.160,-0.137,Keep Lane / Straight
597ab1dc-12d0-4576-988a-8846b53fbcc4,0.000,0.000,Keep Lane / Straight
036f4620-9a87-430e-8b75-f66229702727,71.866,-0.514,Keep Lane / Straight
0987bbd1-6c38-477c-a31a-ac87c39294b2,44.515,-0.837,Keep Lane / Straight
fc3928e5-49d0-4af9-86d5-4317d9313022,8.297,0.058,Keep Lane / Straight
169d74f6-99f6-4f65-8352-b43bc6e80520,0.035,-0.000,Keep Lane / Straight
aeb93a5e-ffd5-4c86-92e0-34d976889bdb,46.259,11.694,Turn Left / Lane Change Left
a99914bf-fdf2-4763-8cda-fe2d10db6bb1,37.558,2.371,Keep Lane / Straight
ec9d4d89-5e33-423e-9f2d-4e63c23fa6f5,144.917,-1.095,Keep Lane / Straight
40438896-641c-4b67-80c6-af29208dfa6c,87.806,1.482,Keep Lane / Straight
8a37b295-d678-48ca-bd03-c2c1f39b490a,19.210,22.438,Turn Left / Lane Change Left
0df37f51-10e7-43bb-b5f8-8ea08f9d9323,107.914,-1.776,Keep Lane / Straight
c9c18f64-af95-4b11-b2db-c6370d51ed53,86.806,-25.714,Turn Right / Lane Change Right
fbff53bd-347c-4063-9133-7330e1bfb681,96.980,0.631,Keep Lane / Straight
30604ced-d001-4220-9bc4-cb459c383f1d,55.940,1.673,Keep Lane / Straight
df68460c-df3f-4f97-8b5a-5ce42265f524,16.223,17.009,Turn Left / Lane Change Left
f9fb2973-6767-49b7-8727-65548eb6b352,0.000,0.000,Keep Lane / Straight
7b9e1001-3495-4d41-8531-7a028778197f,231.946,-7.832,Turn Right / Lane Change Right
9961f2f5-2c72-4e5f-85d8-3802a46bfbe2,92.236,-0.625,Keep Lane / Straight
d5aad666-19fc-4c5c-a4f0-0eeb47f04112,51.091,-2.405,Keep Lane / Straight
7963e45b-b8b7-4d44-8372-5126667257d9,61.812,0.516,Keep Lane / Straight
65a9420c-135a-4de1-a27b-167d406e472d,61.555,-24.898,Turn Right / Lane Change Right
1a90a785-cdeb-4c22-9000-9055fc0ab1f9,124.585,1.927,Keep Lane / Straight
7c2a6a8f-29f0-41d3-8c34-a3bd7b848afe,67.585,9.773,Turn Left / Lane Change Left
5b00d347-1824-4cd0-8bb6-bb10c112dcca,33.278,-0.278,Keep Lane / Straight
de0720a6-6dbe-466f-ad59-9d5b50bf934c,124.484,3.565,Turn Left / Lane Change Left
524954f9-aec4-466a-a882-278ae0c5daf3,25.681,-12.038,Turn Right / Lane Change Right
593a6e22-a589-47f5-9a33-f1acb4920a3d,47.194,0.726,Keep Lane / Straight
befce82f-b735-4435-a3d6-fee0f14be54a,21.729,55.427,Turn Left / Lane Change Left
71854992-7e0b-4441-8e86-5927471f824d,61.814,-1.374,Keep Lane / Straight
477472bb-f4f1-44bb-a921-f606f9a96d2c,34.812,-25.968,Turn Right / Lane Change Right
47b186c3-a211-4e94-bd96-f6ca49aa885c,38.204,-0.214,Keep Lane / Straight
198d0f76-5ef2-41c6-ae9b-bd62cccf7d46,45.287,-0.340,Keep Lane / Straight
6112e5aa-39a6-4060-a5e6-c046edcacd12,47.368,7.616,Turn Left / Lane Change Left
899779d8-c67d-428f-9b82-1fc67973682c,76.998,-0.791,Keep Lane / Straight
27dfeb2b-f510-4d64-8388-47d6921fabef,11.627,-23.246,Turn Right / Lane Change Right
2c4221f6-1835-44a8-a89b-6b4a749266eb,57.436,0.362,Keep Lane / Straight
f660f275-27b5-4e95-9eee-aa5bfce20a9c,41.039,0.870,Keep Lane / Straight
8fc5cc1d-5693-419f-aad1-7c09bd823902,100.064,0.063,Keep Lane / Straight
54503409-c6ad-48eb-aac9-fefc86634891,83.497,0.539,Keep Lane / Straight
562d887d-8816-4bb3-bbf2-168b47f93ffa,100.941,-2.534,Turn Right / Lane Change Right
0959ce6f-5edf-4463-b1a3-8506b998a6f9,93.253,16.120,Turn Left / Lane Change Left
cb8237ba-8db1-48c3-904d-02e6076f30fa,36.251,35.389,Turn Left / Lane Change Left
521586ff-212c-4563-90e2-042c6e9464f0,67.656,0.545,Keep Lane / Straight
acaf155e-4fe9-4a37-bf35-262f3afa44f0,64.912,-27.055,Turn Right / Lane Change Right
4fc90e8a-9c6e-4403-97f0-801c31366f90,19.630,-29.965,Turn Right / Lane Change Right
65d1c4fd-e4af-4f31-aae1-63276909e6ea,27.813,-28.389,Turn Right / Lane Change Right
250e67be-e12c-4dcd-bafa-42814a3ad54e,34.567,-2.770,Turn Right / Lane Change Right
66e2783e-3220-462c-a74d-efae54a59186,83.885,-1.403,Keep Lane / Straight
b826ced0-0ab1-4ac3-b6eb-3a9fcc3e310a,108.143,3.649,Turn Left / Lane Change Left
08e355f3-229b-4079-8601-b8adf9345e5f,79.273,-1.747,Keep Lane / Straight
23340bf6-0d32-43df-9bbd-e5680cbdd79b,19.559,31.429,Turn Left / Lane Change Left
5205afe5-e29a-45ee-9424-5d9d4ce19700,81.641,1.561,Keep Lane / Straight
75baf3cc-4e25-4778-b290-0375a363bb89,104.736,0.148,Keep Lane / Straight
cc710f1f-e195-4e55-949d-9151e9120f52,68.781,-4.590,Turn Right / Lane Change Right
7d4a74d5-1495-473a-9f8b-533913cccd28,29.866,0.105,Keep Lane / Straight
77c8cb41-5e11-49e4-a19c-eb6ff48f94ec,22.280,-10.298,Turn Right / Lane Change Right
198626bd-4c55-41c8-a4d8-a1b02bbdde90,56.149,-3.796,Turn Right / Lane Change Right
946314c5-3707-4ee5-896a-b4c4015f2c14,15.175,20.316,Turn Left / Lane Change Left
76ed26b3-4458-4577-9dc5-d80e238b7c21,50.570,-2.079,Keep Lane / Straight
b4416d05-b142-44ea-8303-58de432185ee,18.358,-0.062,Keep Lane / Straight
561930ad-1b03-4fad-9501-10b1f78a9a76,-8.011,6.093,Turn Left / Lane Change Left
5dcbd4d6-21e6-48a1-9f94-c5821443bc30,82.071,-22.759,Turn Right / Lane Change Right
15b69fd8-e3c2-4c4b-bf60-7e3660c05588,16.795,-0.010,Keep Lane / Straight
4166826b-a9e3-499c-969b-4a23488c0173,0.000,0.000,Keep Lane / Straight
b5ba2e4f-aa0b-4787-b6db-1bd83226b55a,35.170,0.098,Keep Lane / Straight
2bc76e3f-c726-48ef-994e-34ccade66ad8,61.520,-0.174,Keep Lane / Straight
af23fdd8-9cab-4a19-9773-334569b926fd,0.000,0.000,Keep Lane / Straight
1649a1c3-b2df-4bf2-9541-536e93b82890,61.322,0.210,Keep Lane / Straight
2bd1b017-02b2-4129-ab68-694666095b49,22.541,0.698,Keep Lane / Straight
705ade31-589a-4951-8f13-bd27c8e4019a,0.000,0.000,Keep Lane / Straight
ff6682dc-7bd3-42d6-ab54-3ad5a74b8e7e,55.608,-14.628,Turn Right / Lane Change Right
f1c1917f-04cd-4bb3-9608-635d7c930710,69.017,0.527,Keep Lane / Straight
96d06637-9a64-4b88-a987-05d9eb62e0cc,95.777,-1.329,Keep Lane / Straight
2b377cc0-2549-47b8-b247-b623f5541160,76.271,-2.327,Keep Lane / Straight
25eb183b-8b08-4322-9a0a-ee4b5e1df512,23.907,31.609,Turn Left / Lane Change Left
275e392a-0812-45e3-8be3-45860a15af06,93.532,0.665,Keep Lane / Straight
c31ed4b9-72bf-4e60-92b6-537f2a4182c9,43.207,-1.062,Keep Lane / Straight
a91a777e-4cd1-477e-8362-a16903ec000e,62.742,-7.662,Turn Right / Lane Change Right
32c52e27-d3fc-4ac0-9751-5c963a4d819e,45.487,14.136,Turn Left / Lane Change Left
ec210d62-3ba8-444d-8707-e8962caf411a,95.985,0.363,Keep Lane / Straight
d3c832f2-c0af-4031-9550-36dae95111e1,21.969,22.190,Turn Left / Lane Change Left
3cfb9b20-edb6-45ba-bb92-6105b70a322a,80.408,-0.593,Keep Lane / Straight
daf334b8-332e-47a6-bef9-bb6c4e5f1a53,92.266,-1.144,Keep Lane / Straight
9dae4231-e32e-4979-9c93-24f7b3f5ae73,125.891,0.824,Keep Lane / Straight
0a967375-2bbb-4fc2-a4c7-0383b9bc8722,65.058,0.278,Keep Lane / Straight
8f5ba44c-13de-4565-8c92-12b78d67ae4a,1.760,-0.000,Keep Lane / Straight
e311c7ca-10cf-4833-b47c-a470b4673f8a,14.771,1.470,Keep Lane / Straight
bcae6e17-1c18-4d16-b43a-6be43ecf895e,168.902,1.581,Keep Lane / Straight
cedf22a5-7610-4451-a6a1-43fbddc0c736,42.085,18.463,Turn Left / Lane Change Left
5338ba58-0474-4e48-8deb-865d1a8a1539,169.890,0.645,Keep Lane / Straight
a939ca3f-93af-457f-b226-f8796bb68113,133.507,-0.118,Keep Lane / Straight
3d3ffb48-2684-4eae-96c6-dd5a4065430e,50.845,0.235,Keep Lane / Straight
b3a0c6f3-4058-442b-ad29-c4594094e958,40.372,1.621,Keep Lane / Straight
39a114ac-6fc4-488d-9698-ccbbb4dd37da,0.327,0.000,Keep Lane / Straight
d7efcc96-ee83-47f7-a648-4e9fdff9bdd4,15.894,-3.633,Turn Right / Lane Change Right
90a4b39e-8808-4449-b676-da468777b428,40.987,1.763,Keep Lane / Straight
23d1b8f2-116a-4122-b59a-71e1c5f12b46,0.040,0.000,Keep Lane / Straight
292c139a-2c66-42e5-8147-7162ccc4ef6d,22.068,15.217,Turn Left / Lane Change Left
7751e444-3cad-43bc-b8ca-1010e3682664,84.416,-0.447,Keep Lane / Straight
47ff4655-ab33-4cd5-af5a-609bd35d2aea,77.215,0.304,Keep Lane / Straight
4881f65a-cf94-4977-af3f-1deb482139c5,16.445,-0.188,Keep Lane / Straight
3b15fd6c-8f8f-497e-aa63-cbf9309c91f7,15.853,-0.038,Keep Lane / Straight
4dffc12f-23a1-4f0f-867f-17c4980200df,10.093,0.022,Keep Lane / Straight
c64b3195-9b64-4681-b9ae-62041d4a67c4,133.153,0.353,Keep Lane / Straight
a201961b-7027-4c50-b4bd-a772e568c933,102.700,1.165,Keep Lane / Straight
ba33959b-0abd-48d5-be32-b16430c844b4,58.803,10.861,Turn Left / Lane Change Left
86b480df-5333-4fc5-89ab-db40844e063a,53.759,-1.651,Keep Lane / Straight
5dc76cc2-45b3-4106-b52f-f8b1bebcb784,118.104,-0.921,Keep Lane / Straight
b82dda1d-9104-45ba-a8ce-7e93b1504be3,28.319,-62.700,Turn Right / Lane Change Right
01658cd0-4481-4a38-9c62-8d8e2c03c4e2,12.240,0.117,Keep Lane / Straight
4346c28e-f8f7-4ba1-ac8c-6d9e5378319d,35.201,3.242,Turn Left / Lane Change Left
b77b6120-b06a-4248-9a29-397d001ce3fc,100.724,0.199,Keep Lane / Straight
9faa3b94-9ed2-4759-ac04-f379062a8a14,53.738,1.694,Keep Lane / Straight
66e55358-72c2-49af-b146-e52a342d0ca8,100.029,-1.354,Keep Lane / Straight
8f703093-8f81-4baa-88d1-1618a0f228c6,5.892,0.004,Keep Lane / Straight
f4ad2e07-96be-4ca3-80de-e5849ba071f0,1.281,-0.000,Keep Lane / Straight
f54d71c2-f659-4f5f-ae24-d9f246e9db6b,26.142,-0.418,Keep Lane / Straight
48a9fcaa-7a58-45c1-9b90-a73ddc3d1027,49.183,1.772,Keep Lane / Straight
34cc2bf9-8d4b-4f68-9bcf-098167ce31ae,95.716,-0.158,Keep Lane / Straight
1773b719-9167-43da-aa66-1e02cb7784dd,31.429,-12.684,Turn Right / Lane Change Right
